method,robustness_axis,robustness_value,feedback_noise,feedback_delay_windows,contamination_ratio,query_rate,id_accuracy_mean,id_accuracy_std,gain_mean,gain_std,gain_worst,negative_transfer_rate,ece_mean,brier_mean,oem_0_9_mean,collapse_rate,accept_rate_mean,runtime_sec_mean,peak_memory_mb_mean
fb_gate_tent,feedback_delay_windows,0,0.0,0,0.5,0.01,0.7727533333333334,0.07611270560177845,0.02930666666666666,0.027016966997557786,0.0,0.0,0.13366487624456483,0.35724641581376393,0.08396666666666668,0.0,0.16333333333333336,1.9711309750874837,1538.2952473958333
fb_gate_tent,feedback_delay_windows,0,0.0,0,0.5,0.02,0.7605133333333334,0.0815572011380434,0.017066666666666667,0.023500217656120922,0.0,0.0,0.14060905889878667,0.37579903850952784,0.08655333333333333,0.0,0.11000000000000001,1.9648138602574667,1538.1869140625
fb_gate_tent,feedback_delay_windows,0,0.0,0,0.5,0.05,0.7699,0.07423763800493471,0.026453333333333332,0.030041806885065036,0.0,0.0,0.13431751352498927,0.3611149102449417,0.08364666666666666,0.0,0.09666666666666668,1.9450927257537842,1538.1785807291667
fb_gate_tent,feedback_delay_windows,0,0.0,0,0.5,0.1,0.76678,0.07207322617334737,0.023333333333333324,0.0269478849958049,0.0,0.0,0.13581826721976198,0.3647538696726163,0.08418666666666666,0.0,0.07,1.9705283403396607,1538.1869140625
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.0,0.0,0.74131,0.0820067968167147,0.0,0.0,0.0,0.0,0.15103371105675892,0.4044675270716349,0.09135666666666667,0.0,0.0,0.8870816628138224,785.5479166666667
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.0,0.001,0.7875033333333333,0.06526083201585998,0.04619333333333334,0.034060898132744453,0.0,0.0,0.11929411368027329,0.3310195575157801,0.07407000000000001,0.0,0.22000000000000003,1.7067017873128256,1538.9077473958334
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.0,0.005,0.8097866666666668,0.05717692284258679,0.06847666666666669,0.037858718153549326,0.024399999999999977,0.0,0.10435369429036975,0.29507869482040405,0.06558333333333334,0.0,0.39333333333333337,1.7355465650558473,1539.1077473958333
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.0,0.01,0.8118099999999999,0.056277063068235975,0.07050000000000002,0.038749763069353536,0.02310000000000001,0.0,0.10309190790643295,0.29194004436333976,0.06486666666666667,0.0,0.45666666666666667,1.744821882247925,1538.9160807291667
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.0,0.02,0.8135933333333334,0.053702885900321844,0.07228333333333334,0.039896150391885606,0.023299999999999987,0.0,0.10172693951606751,0.2890645250678062,0.06412999999999999,0.0,0.4166666666666667,1.7447273810704549,1539.0285807291666
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.0,0.05,0.8143766666666666,0.053503275332117455,0.07306666666666667,0.03978909340539173,0.026100000000000012,0.0,0.10108908819536368,0.2877104625105858,0.06373999999999999,0.0,0.41000000000000003,1.7474315245946248,1538.5369140625
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.0,0.1,0.8135833333333333,0.054226129872226206,0.07227333333333336,0.03986535037999216,0.026100000000000012,0.0,0.10166287966529527,0.28936584095160167,0.06413333333333333,0.0,0.36333333333333334,1.757692607243856,1538.8452473958334
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.1,0.0,0.7409777777777777,0.0822521349750925,0.0,0.0,0.0,0.0,0.151413290816711,0.4052930245796839,0.09166296296296292,0.0,0.0,0.8920243660608927,785.58125
