method,contamination_ratio,query_rate,id_accuracy_mean,id_accuracy_std,gain_mean,gain_std,gain_worst,negative_transfer_rate,ece_mean,brier_mean,oem_0_9_mean,collapse_rate,accept_rate_mean,runtime_sec_mean,peak_memory_mb_mean
eatta_style_low_label,0.5,0.0,0.7816066666666667,0.07743933747460487,0.03816,0.020852678650392895,0.0036000000000000476,0.0,0.12757754275451105,0.343912531932195,0.08064666666666667,0.0,1.0,0.8844458341598511,1494.78466796875
eatta_style_low_label,0.5,0.001,0.78418,0.0738512829949487,0.04073333333333333,0.021915658601876956,0.00019999999999997797,0.0,0.12760010583053033,0.3403848533829053,0.08066,0.0,0.17333333333333334,0.8878384510676066,1494.7336263020834
eatta_style_low_label,0.5,0.005,0.79098,0.0674944564773464,0.04753333333333334,0.026435051617558616,0.0050000000000000044,0.0,0.12584028980175654,0.331744185090065,0.08188666666666666,0.0,0.4033333333333333,0.9191408475240072,1494.5055013020833
eatta_style_low_label,0.5,0.01,0.7932133333333333,0.06510712516404359,0.04976666666666666,0.026110168891453595,0.007199999999999984,0.0,0.12644866989016532,0.32925764471292496,0.08278666666666666,0.0,0.6066666666666667,0.9566471656163533,1494.6763346354167
eatta_style_low_label,0.5,0.02,0.7976066666666667,0.06206029289346764,0.05416,0.0293242232457318,0.007800000000000029,0.0,0.12445677769690751,0.3230556925137838,0.08250666666666667,0.0,0.7899999999999999,0.9678816477457682,1494.3930013020833
eatta_style_low_label,0.5,0.05,0.8036733333333334,0.06117018618707095,0.060226666666666664,0.03268439397014121,0.01639999999999997,0.0,0.11895957530329625,0.31267164647579193,0.07909333333333332,0.0,0.9733333333333333,0.9976109743118287,1494.8930013020833
eatta_style_low_label,0.5,0.1,0.8081999999999999,0.062060304376552536,0.06475333333333334,0.03343764895766585,0.016000000000000014,0.0,0.11404742729494968,0.3046124761303266,0.07531333333333333,0.0,1.0,1.012194609642029,1494.4888346354167
fb_gate_tent,0.0,0.0,0.74131,0.0820067968167147,0.0,0.0,0.0,0.0,0.15103371105675895,0.4044675270716349,0.09135666666666667,0.0,0.0,0.8870816628138224,785.5479166666667
fb_gate_tent,0.0,0.001,0.79499,0.06298468533069682,0.05368000000000001,0.03731548998878949,0.0,0.0,0.1142761861695846,0.3195508852601051,0.07136666666666666,0.0,0.22000000000000003,1.942137026786804,1538.2285807291667
fb_gate_tent,0.0,0.005,0.81917,0.0545525254638386,0.07786000000000003,0.04325418536655312,0.025999999999999912,0.0,0.098555336270382,0.2805762380361557,0.06265666666666667,0.0,0.4066666666666666,1.9304624954859415,1538.3035807291667
fb_gate_tent,0.0,0.01,0.8211999999999999,0.054206705272980035,0.07989,0.04424561034139725,0.026699999999999946,0.0,0.09735236073950926,0.27774020135402677,0.06228,0.0,0.46,1.9164833545684814,1538.2619140625
fb_gate_tent,0.0,0.02,0.82314,0.05116596794610718,0.08183000000000001,0.04476140694531549,0.02739999999999998,0.0,0.09552554316982627,0.2750209157665571,0.06131333333333333,0.0,0.43,1.9188449382781982,1538.3369140625
fb_gate_tent,0.0,0.05,0.82438,0.051269352275590735,0.08307000000000002,0.044463003993634204,0.028800000000000048,0.0,0.0945672534217437,0.27329976310332615,0.06073,0.0,0.4233333333333333,1.9012555281321208,1538.1952473958333
