method,robustness_axis,robustness_value,feedback_noise,feedback_delay_windows,contamination_ratio,query_rate,id_accuracy_mean,id_accuracy_std,gain_mean,gain_std,gain_worst,negative_transfer_rate,ece_mean,brier_mean,oem_0_9_mean,collapse_rate,accept_rate_mean,runtime_sec_mean,peak_memory_mb_mean
fb_gate_tent,feedback_noise,0.0,0.0,0,0.2,0.1,0.5711041666666666,0.08011779503442515,0.10229166666666666,0.060849254923233405,0.016125000000000056,0.0,0.19107097934077802,0.6164658556381861,0.07472083333333333,0.0,0.25333333333333335,1.585497538248698,1538.9112630208333
fb_gate_tent,feedback_noise,0.0,0.0,0,0.3,0.0,0.4690190476190476,0.12861672838169458,0.0,0.0,0.0,0.0,0.2524928834147751,0.7623664299647014,0.08997142857142854,0.0,0.0,0.6867760022481283,786.222265625
fb_gate_tent,feedback_noise,0.0,0.0,0,0.3,0.001,0.49448095238095235,0.12882688078305637,0.025461904761904765,0.030915213632881307,0.0,0.0,0.23881851194461892,0.727924625078837,0.08758571428571424,0.0,0.060000000000000005,1.5392357587814331,1538.9404296875
fb_gate_tent,feedback_noise,0.0,0.0,0,0.3,0.005,0.541947619047619,0.08803490353913458,0.07292857142857143,0.05506980727648672,0.0,0.0,0.20832306039361723,0.6590454240640005,0.07942857142857139,0.0,0.19333333333333333,1.5445581436157227,1539.0862630208333
fb_gate_tent,feedback_noise,0.0,0.0,0,0.3,0.01,0.5528095238095238,0.08920939266741554,0.0837904761904762,0.0515455802658664,0.0,0.0,0.2030466303376924,0.643653291463852,0.07810952380952377,0.0,0.26999999999999996,1.557849899927775,1538.9362630208334
fb_gate_tent,feedback_noise,0.0,0.0,0,0.3,0.02,0.5432714285714285,0.08786385372263307,0.07425238095238096,0.05343100391361288,0.0,0.0,0.20801658568156967,0.65683038632075,0.07905238095238092,0.0,0.22333333333333333,1.554823064804077,1539.0612630208334
fb_gate_tent,feedback_noise,0.0,0.0,0,0.3,0.05,0.5534619047619048,0.08629891494734121,0.08444285714285714,0.05401549742433733,0.006857142857142784,0.0,0.2019528227709943,0.642666079600652,0.07756190476190472,0.0,0.21666666666666667,1.5642072439193726,1538.9945963541666
fb_gate_tent,feedback_noise,0.0,0.0,0,0.3,0.1,0.5513809523809524,0.08892215901333994,0.08236190476190479,0.054429014043858394,0.0,0.0,0.20325064567540368,0.6454884121815364,0.07789047619047615,0.0,0.2,1.5806970755259195,1539.0529296875
fb_gate_tent,feedback_noise,0.0,0.0,0,0.5,0.0,0.46731333333333336,0.1290461631738235,0.0,0.0,0.0,0.0,0.2541007132915655,0.765040518840154,0.08998666666666666,0.0,0.0,0.6864574750264486,786.472265625
fb_gate_tent,feedback_noise,0.0,0.0,0,0.5,0.001,0.48038000000000003,0.12358882161258036,0.013066666666666666,0.02436607779529641,0.0,0.0,0.24709351188917952,0.7470300217469533,0.08937333333333333,0.0,0.03333333333333333,1.5362903118133544,1538.7945963541667
fb_gate_tent,feedback_noise,0.0,0.0,0,0.5,0.005,0.5027266666666667,0.11142780539924477,0.035413333333333324,0.03146956639668559,0.0,0.0,0.2337023879849414,0.7134162942568462,0.08541333333333334,0.0,0.12000000000000001,1.545398728052775,1539.1029296875
fb_gate_tent,feedback_noise,0.0,0.0,0,0.5,0.01,0.5141,0.10957687586410707,0.04678666666666666,0.02998555667643012,0.0,0.0,0.22841753688593702,0.698014090458552,0.08472666666666667,0.0,0.17,1.5528454542160035,1538.8904296875
fb_gate_tent,feedback_noise,0.0,0.0,0,0.5,0.02,0.50298,0.11110892263745148,0.03566666666666666,0.03412865449254138,0.0,0.0,0.2330143918535113,0.7135528822739919,0.08513333333333332,0.0,0.11000000000000001,1.5710009892781576,1538.8612630208333
fb_gate_tent,feedback_noise,0.0,0.0,0,0.5,0.05,0.50942,0.1070932091604125,0.04210666666666665,0.036025919149616614,0.0,0.0,0.22974414677391447,0.7047054270903269,0.08476,0.0,0.11333333333333334,1.5626397371292113,1538.8945963541667
